trial_id,study_id,study_name,param_name,param_value,score
115,57,disaster_keyword_1,dropout_rate,0.10614184691074585,"In Progress Or Failed"
115,57,disaster_keyword_1,learning_rate,0.0000359416282485976,"In Progress Or Failed"
115,57,disaster_keyword_1,lr_scheduler_type,2,"In Progress Or Failed"
115,57,disaster_keyword_1,num_epochs,5,"In Progress Or Failed"
115,57,disaster_keyword_1,weight_decay,0.026946226821988065,"In Progress Or Failed"
116,57,disaster_keyword_1,batch_size,1,"In Progress Or Failed"
116,57,disaster_keyword_1,dropout_rate,0.11774280134417521,"In Progress Or Failed"
116,57,disaster_keyword_1,learning_rate,0.00006590138450679002,"In Progress Or Failed"
116,57,disaster_keyword_1,lr_scheduler_type,3,"In Progress Or Failed"
116,57,disaster_keyword_1,num_epochs,8,"In Progress Or Failed"
116,57,disaster_keyword_1,weight_decay,0.0063181569216532955,"In Progress Or Failed"
117,57,disaster_keyword_1,batch_size,0,"In Progress Or Failed"
117,57,disaster_keyword_1,dropout_rate,0.45450010833677057,"In Progress Or Failed"
117,57,disaster_keyword_1,learning_rate,0.00001184455440798616,"In Progress Or Failed"
117,57,disaster_keyword_1,lr_scheduler_type,0,"In Progress Or Failed"
117,57,disaster_keyword_1,num_epochs,8,"In Progress Or Failed"
117,57,disaster_keyword_1,weight_decay,0.0629535384865708,"In Progress Or Failed"
118,57,disaster_keyword_1,batch_size,0,"In Progress Or Failed"
118,57,disaster_keyword_1,dropout_rate,0.22903666467012368,"In Progress Or Failed"
118,57,disaster_keyword_1,learning_rate,0.000004030737095928467,"In Progress Or Failed"
118,57,disaster_keyword_1,lr_scheduler_type,1,"In Progress Or Failed"
118,57,disaster_keyword_1,num_epochs,5,"In Progress Or Failed"
118,57,disaster_keyword_1,weight_decay,0.08479087156086262,"In Progress Or Failed"
119,57,disaster_keyword_1,batch_size,0,"In Progress Or Failed"
119,57,disaster_keyword_1,dropout_rate,0.38360955914122885,"In Progress Or Failed"
119,57,disaster_keyword_1,learning_rate,0.00000949565683950827,"In Progress Or Failed"
119,57,disaster_keyword_1,lr_scheduler_type,2,"In Progress Or Failed"
119,57,disaster_keyword_1,num_epochs,5,"In Progress Or Failed"
119,57,disaster_keyword_1,weight_decay,0.043417153465017046,"In Progress Or Failed"
120,57,disaster_keyword_1,batch_size,1,"In Progress Or Failed"
120,57,disaster_keyword_1,dropout_rate,0.1818693823542703,"In Progress Or Failed"
120,57,disaster_keyword_1,learning_rate,0.000011210789971611976,"In Progress Or Failed"
120,57,disaster_keyword_1,lr_scheduler_type,2,"In Progress Or Failed"
120,57,disaster_keyword_1,num_epochs,9,"In Progress Or Failed"
120,57,disaster_keyword_1,weight_decay,0.01869432479278246,"In Progress Or Failed"
121,57,disaster_keyword_1,batch_size,0,"In Progress Or Failed"
121,57,disaster_keyword_1,dropout_rate,0.4283571093979516,"In Progress Or Failed"
121,57,disaster_keyword_1,learning_rate,0.00000822664489932161,"In Progress Or Failed"
121,57,disaster_keyword_1,lr_scheduler_type,0,"In Progress Or Failed"
121,57,disaster_keyword_1,num_epochs,5,"In Progress Or Failed"
121,57,disaster_keyword_1,weight_decay,0.08409093794304168,"In Progress Or Failed"
122,57,disaster_keyword_1,batch_size,2,"In Progress Or Failed"
122,57,disaster_keyword_1,dropout_rate,0.1652770918236881,"In Progress Or Failed"
122,57,disaster_keyword_1,learning_rate,0.00003719216432853961,"In Progress Or Failed"
122,57,disaster_keyword_1,lr_scheduler_type,2,"In Progress Or Failed"
122,57,disaster_keyword_1,num_epochs,5,"In Progress Or Failed"
122,57,disaster_keyword_1,weight_decay,0.00510710959389995,"In Progress Or Failed"
123,68,disaster_keyword_2,batch_size,1,0.45459795292524596
123,68,disaster_keyword_2,dropout_rate,0.2744216448796635,0.45459795292524596
123,68,disaster_keyword_2,learning_rate,0.000018605615657813198,0.45459795292524596
123,68,disaster_keyword_2,lr_scheduler_type,3,0.45459795292524596
123,68,disaster_keyword_2,num_epochs,8,0.45459795292524596
123,68,disaster_keyword_2,weight_decay,0.09437491299258571,0.45459795292524596
124,68,disaster_keyword_2,batch_size,2,"In Progress Or Failed"
124,68,disaster_keyword_2,dropout_rate,0.38857823655920753,"In Progress Or Failed"
124,68,disaster_keyword_2,learning_rate,0.0000018773819670334042,"In Progress Or Failed"
124,68,disaster_keyword_2,lr_scheduler_type,1,"In Progress Or Failed"
124,68,disaster_keyword_2,num_epochs,4,"In Progress Or Failed"
124,68,disaster_keyword_2,weight_decay,0.08053901667023158,"In Progress Or Failed"
125,68,disaster_keyword_2,batch_size,1,"In Progress Or Failed"
125,68,disaster_keyword_2,dropout_rate,0.3074984709803156,"In Progress Or Failed"
125,68,disaster_keyword_2,learning_rate,0.0000023746961424733628,"In Progress Or Failed"
125,68,disaster_keyword_2,lr_scheduler_type,2,"In Progress Or Failed"
125,68,disaster_keyword_2,num_epochs,8,"In Progress Or Failed"
125,68,disaster_keyword_2,weight_decay,0.011445864039610433,"In Progress Or Failed"
126,68,disaster_keyword_2,batch_size,2,"In Progress Or Failed"
126,68,disaster_keyword_2,dropout_rate,0.21486489306730072,"In Progress Or Failed"
126,68,disaster_keyword_2,learning_rate,0.0000010824760040274955,"In Progress Or Failed"
126,68,disaster_keyword_2,lr_scheduler_type,2,"In Progress Or Failed"
126,68,disaster_keyword_2,num_epochs,9,"In Progress Or Failed"
126,68,disaster_keyword_2,weight_decay,0.025282596343835687,"In Progress Or Failed"
127,68,disaster_keyword_2,batch_size,1,0.4709828709672409
127,68,disaster_keyword_2,dropout_rate,0.2726866751406598,0.4709828709672409
127,68,disaster_keyword_2,learning_rate,0.00001191301293817322,0.4709828709672409
127,68,disaster_keyword_2,lr_scheduler_type,2,0.4709828709672409
127,68,disaster_keyword_2,num_epochs,9,0.4709828709672409
127,68,disaster_keyword_2,weight_decay,0.09836930179151158,0.4709828709672409
128,68,disaster_keyword_2,batch_size,2,0.4690113145995499
128,68,disaster_keyword_2,dropout_rate,0.2853672001823312,0.4690113145995499
128,68,disaster_keyword_2,learning_rate,0.000021172167849237476,0.4690113145995499
128,68,disaster_keyword_2,lr_scheduler_type,1,0.4690113145995499
128,68,disaster_keyword_2,num_epochs,7,0.4690113145995499
128,68,disaster_keyword_2,weight_decay,0.021137393278774987,0.4690113145995499
129,68,disaster_keyword_2,batch_size,1,0.4832173520795532
129,68,disaster_keyword_2,dropout_rate,0.35688150444081,0.4832173520795532
129,68,disaster_keyword_2,learning_rate,0.000005391127196938243,0.4832173520795532
129,68,disaster_keyword_2,lr_scheduler_type,1,0.4832173520795532
129,68,disaster_keyword_2,num_epochs,3,0.4832173520795532
129,68,disaster_keyword_2,weight_decay,0.05312884742058682,0.4832173520795532
130,68,disaster_keyword_2,batch_size,0,0.45856614974989435
130,68,disaster_keyword_2,dropout_rate,0.36870053879911047,0.45856614974989435
130,68,disaster_keyword_2,learning_rate,0.00005687622730073912,0.45856614974989435
130,68,disaster_keyword_2,lr_scheduler_type,3,0.45856614974989435
130,68,disaster_keyword_2,num_epochs,5,0.45856614974989435
130,68,disaster_keyword_2,weight_decay,0.08500349046174295,0.45856614974989435
131,68,disaster_keyword_2,batch_size,1,0.4670534880618914
131,68,disaster_keyword_2,dropout_rate,0.2857959917301279,0.4670534880618914
131,68,disaster_keyword_2,learning_rate,0.00007972455364361974,0.4670534880618914
131,68,disaster_keyword_2,lr_scheduler_type,1,0.4670534880618914
131,68,disaster_keyword_2,num_epochs,6,0.4670534880618914
131,68,disaster_keyword_2,weight_decay,0.002376959926953204,0.4670534880618914
132,68,disaster_keyword_2,batch_size,2,0.45372993508780757
132,68,disaster_keyword_2,dropout_rate,0.32002658119006144,0.45372993508780757
132,68,disaster_keyword_2,learning_rate,0.0000045737887971120295,0.45372993508780757
132,68,disaster_keyword_2,lr_scheduler_type,1,0.45372993508780757
132,68,disaster_keyword_2,num_epochs,5,0.45372993508780757
132,68,disaster_keyword_2,weight_decay,0.0772004240519434,0.45372993508780757
133,68,disaster_keyword_2,batch_size,1,0.4871229067166435
133,68,disaster_keyword_2,dropout_rate,0.41643937141315923,0.4871229067166435
133,68,disaster_keyword_2,learning_rate,0.0000029588279492190165,0.4871229067166435
133,68,disaster_keyword_2,lr_scheduler_type,1,0.4871229067166435
133,68,disaster_keyword_2,num_epochs,10,0.4871229067166435
133,68,disaster_keyword_2,weight_decay,0.06779770877304225,0.4871229067166435
134,68,disaster_keyword_2,batch_size,2,0.4723238280083607
134,68,disaster_keyword_2,dropout_rate,0.36825758310747836,0.4723238280083607
134,68,disaster_keyword_2,learning_rate,0.00002024267192746407,0.4723238280083607
134,68,disaster_keyword_2,lr_scheduler_type,0,0.4723238280083607
134,68,disaster_keyword_2,num_epochs,4,0.4723238280083607
134,68,disaster_keyword_2,weight_decay,0.07921011335093638,0.4723238280083607
135,68,disaster_keyword_2,batch_size,2,"In Progress Or Failed"
135,68,disaster_keyword_2,dropout_rate,0.2935240546787087,"In Progress Or Failed"
135,68,disaster_keyword_2,learning_rate,0.00007772454130028764,"In Progress Or Failed"
135,68,disaster_keyword_2,lr_scheduler_type,1,"In Progress Or Failed"
135,68,disaster_keyword_2,num_epochs,3,"In Progress Or Failed"
135,68,disaster_keyword_2,weight_decay,0.028474980074686154,"In Progress Or Failed"
136,68,disaster_keyword_2,batch_size,1,0.49241458878633426
136,68,disaster_keyword_2,dropout_rate,0.2468455949166163,0.49241458878633426
136,68,disaster_keyword_2,learning_rate,0.00002820367261185189,0.49241458878633426
136,68,disaster_keyword_2,lr_scheduler_type,0,0.49241458878633426
136,68,disaster_keyword_2,num_epochs,10,0.49241458878633426
136,68,disaster_keyword_2,weight_decay,0.09852917619174761,0.49241458878633426
137,68,disaster_keyword_2,batch_size,1,0.4822140720695058
137,68,disaster_keyword_2,dropout_rate,0.1161933326556035,0.4822140720695058
137,68,disaster_keyword_2,learning_rate,0.00007372154794443937,0.4822140720695058
137,68,disaster_keyword_2,lr_scheduler_type,3,0.4822140720695058
137,68,disaster_keyword_2,num_epochs,10,0.4822140720695058
137,68,disaster_keyword_2,weight_decay,0.030237539541411375,0.4822140720695058
138,68,disaster_keyword_2,batch_size,2,0.4528553356826602
138,68,disaster_keyword_2,dropout_rate,0.1646604276292561,0.4528553356826602
138,68,disaster_keyword_2,learning_rate,0.000011032599111300933,0.4528553356826602
138,68,disaster_keyword_2,lr_scheduler_type,2,0.4528553356826602
138,68,disaster_keyword_2,num_epochs,3,0.4528553356826602
138,68,disaster_keyword_2,weight_decay,0.04098783979910242,0.4528553356826602
140,68,disaster_keyword_2,batch_size,2,0.49323674642681864
140,68,disaster_keyword_2,dropout_rate,0.38230934147263207,0.49323674642681864
140,68,disaster_keyword_2,learning_rate,0.00001708711843960886,0.49323674642681864
140,68,disaster_keyword_2,lr_scheduler_type,2,0.49323674642681864
140,68,disaster_keyword_2,num_epochs,10,0.49323674642681864
140,68,disaster_keyword_2,weight_decay,0.04374854746489152,0.49323674642681864
141,68,disaster_keyword_2,batch_size,1,0.45716325521034107
141,68,disaster_keyword_2,dropout_rate,0.27391850144772645,0.45716325521034107
141,68,disaster_keyword_2,learning_rate,0.000011600073358122884,0.45716325521034107
141,68,disaster_keyword_2,lr_scheduler_type,3,0.45716325521034107
141,68,disaster_keyword_2,num_epochs,8,0.45716325521034107
141,68,disaster_keyword_2,weight_decay,0.07625378231632489,0.45716325521034107
142,68,disaster_keyword_2,batch_size,2,0.4682415519399249
142,68,disaster_keyword_2,dropout_rate,0.42156194645209777,0.4682415519399249
142,68,disaster_keyword_2,learning_rate,0.0000022904549184527582,0.4682415519399249
142,68,disaster_keyword_2,lr_scheduler_type,3,0.4682415519399249
142,68,disaster_keyword_2,num_epochs,4,0.4682415519399249
142,68,disaster_keyword_2,weight_decay,0.022688175105303188,0.4682415519399249
143,68,disaster_keyword_2,batch_size,0,0.4483300172621033
143,68,disaster_keyword_2,dropout_rate,0.4963637345188152,0.4483300172621033
143,68,disaster_keyword_2,learning_rate,0.000001388464177578798,0.4483300172621033
143,68,disaster_keyword_2,lr_scheduler_type,0,0.4483300172621033
143,68,disaster_keyword_2,num_epochs,10,0.4483300172621033
143,68,disaster_keyword_2,weight_decay,0.059743504538102135,0.4483300172621033
145,68,disaster_keyword_2,batch_size,1,"In Progress Or Failed"
145,68,disaster_keyword_2,dropout_rate,0.4842638725362802,"In Progress Or Failed"
145,68,disaster_keyword_2,learning_rate,0.0000016009967626541874,"In Progress Or Failed"
145,68,disaster_keyword_2,lr_scheduler_type,1,"In Progress Or Failed"
145,68,disaster_keyword_2,num_epochs,10,"In Progress Or Failed"
145,68,disaster_keyword_2,weight_decay,0.05981566925684996,"In Progress Or Failed"
146,68,disaster_keyword_2,batch_size,0,0.445653133865011
146,68,disaster_keyword_2,dropout_rate,0.49413906990750167,0.445653133865011
146,68,disaster_keyword_2,learning_rate,0.0000012486322212939487,0.445653133865011
146,68,disaster_keyword_2,lr_scheduler_type,2,0.445653133865011
146,68,disaster_keyword_2,num_epochs,10,0.445653133865011
146,68,disaster_keyword_2,weight_decay,0.05927928002552378,0.445653133865011
147,68,disaster_keyword_2,batch_size,0,0.46385361114528556
147,68,disaster_keyword_2,dropout_rate,0.48678942439616807,0.46385361114528556
147,68,disaster_keyword_2,learning_rate,0.0000010415623357091874,0.46385361114528556
147,68,disaster_keyword_2,lr_scheduler_type,2,0.46385361114528556
147,68,disaster_keyword_2,num_epochs,10,0.46385361114528556
147,68,disaster_keyword_2,weight_decay,0.05805805975156244,0.46385361114528556
148,68,disaster_keyword_2,batch_size,0,0.46161655413610525
148,68,disaster_keyword_2,dropout_rate,0.4844077559643637,0.46161655413610525
148,68,disaster_keyword_2,learning_rate,0.0000011878110548751125,0.46161655413610525
148,68,disaster_keyword_2,lr_scheduler_type,2,0.46161655413610525
148,68,disaster_keyword_2,num_epochs,10,0.46161655413610525
148,68,disaster_keyword_2,weight_decay,0.05566917868641771,0.46161655413610525
149,68,disaster_keyword_2,batch_size,0,0.4548272919771199
149,68,disaster_keyword_2,dropout_rate,0.18381929037899292,0.4548272919771199
149,68,disaster_keyword_2,learning_rate,0.000043904234919151554,0.4548272919771199
149,68,disaster_keyword_2,lr_scheduler_type,0,0.4548272919771199
149,68,disaster_keyword_2,num_epochs,10,0.4548272919771199
149,68,disaster_keyword_2,weight_decay,0.05492506790381102,0.4548272919771199
150,68,disaster_keyword_2,batch_size,0,0.46260972013568535
150,68,disaster_keyword_2,dropout_rate,0.4920323879587804,0.46260972013568535
150,68,disaster_keyword_2,learning_rate,0.0000010918426195221672,0.46260972013568535
150,68,disaster_keyword_2,lr_scheduler_type,0,0.46260972013568535
150,68,disaster_keyword_2,num_epochs,9,0.46260972013568535
150,68,disaster_keyword_2,weight_decay,0.059243347335628534,0.46260972013568535
153,68,disaster_keyword_2,batch_size,0,0.46386273487497187
153,68,disaster_keyword_2,dropout_rate,0.21456872417019104,0.46386273487497187
153,68,disaster_keyword_2,learning_rate,0.00003827834598991674,0.46386273487497187
153,68,disaster_keyword_2,lr_scheduler_type,0,0.46386273487497187
153,68,disaster_keyword_2,num_epochs,9,0.46386273487497187
153,68,disaster_keyword_2,weight_decay,0.04291151297284789,0.46386273487497187
155,68,disaster_keyword_2,batch_size,2,0.4674205025798015
155,68,disaster_keyword_2,dropout_rate,0.20375957839348063,0.4674205025798015
155,68,disaster_keyword_2,learning_rate,0.00003873924373359727,0.4674205025798015
155,68,disaster_keyword_2,lr_scheduler_type,2,0.4674205025798015
155,68,disaster_keyword_2,num_epochs,9,0.4674205025798015
155,68,disaster_keyword_2,weight_decay,0.04297004215679079,0.4674205025798015
156,68,disaster_keyword_2,batch_size,2,0.44759292694713665
156,68,disaster_keyword_2,dropout_rate,0.2218792315632209,0.44759292694713665
156,68,disaster_keyword_2,learning_rate,0.000039504241796081346,0.44759292694713665
156,68,disaster_keyword_2,lr_scheduler_type,0,0.44759292694713665
156,68,disaster_keyword_2,num_epochs,8,0.44759292694713665
156,68,disaster_keyword_2,weight_decay,0.04301970059069325,0.44759292694713665
157,68,disaster_keyword_2,batch_size,2,0.4475910544166253
157,68,disaster_keyword_2,dropout_rate,0.21205748903940252,0.4475910544166253
157,68,disaster_keyword_2,learning_rate,0.000037882949993822934,0.4475910544166253
157,68,disaster_keyword_2,lr_scheduler_type,0,0.4475910544166253
157,68,disaster_keyword_2,num_epochs,8,0.4475910544166253
157,68,disaster_keyword_2,weight_decay,0.03901477449521255,0.4475910544166253
158,68,disaster_keyword_2,batch_size,2,0.482749554556784
158,68,disaster_keyword_2,dropout_rate,0.2235168959500275,0.482749554556784
158,68,disaster_keyword_2,learning_rate,0.00003772708470267752,0.482749554556784
158,68,disaster_keyword_2,lr_scheduler_type,2,0.482749554556784
158,68,disaster_keyword_2,num_epochs,8,0.482749554556784
158,68,disaster_keyword_2,weight_decay,0.040083505627491,0.482749554556784
159,68,disaster_keyword_2,batch_size,1,"In Progress Or Failed"
159,68,disaster_keyword_2,dropout_rate,0.4238985646329771,"In Progress Or Failed"
159,68,disaster_keyword_2,learning_rate,0.00003689403899327891,"In Progress Or Failed"
159,68,disaster_keyword_2,lr_scheduler_type,1,"In Progress Or Failed"
159,68,disaster_keyword_2,num_epochs,9,"In Progress Or Failed"
159,68,disaster_keyword_2,weight_decay,0.04001265337414721,"In Progress Or Failed"
161,68,disaster_keyword_2,batch_size,1,"In Progress Or Failed"
161,68,disaster_keyword_2,dropout_rate,0.41976130903762987,"In Progress Or Failed"
161,68,disaster_keyword_2,learning_rate,0.000006005966192995681,"In Progress Or Failed"
161,68,disaster_keyword_2,lr_scheduler_type,1,"In Progress Or Failed"
161,68,disaster_keyword_2,num_epochs,9,"In Progress Or Failed"
161,68,disaster_keyword_2,weight_decay,0.06868659487856232,"In Progress Or Failed"
162,68,disaster_keyword_2,batch_size,1,"In Progress Or Failed"
162,68,disaster_keyword_2,dropout_rate,0.4254042641326607,"In Progress Or Failed"
162,68,disaster_keyword_2,learning_rate,0.000005868655052756497,"In Progress Or Failed"
162,68,disaster_keyword_2,lr_scheduler_type,1,"In Progress Or Failed"
162,68,disaster_keyword_2,num_epochs,9,"In Progress Or Failed"
162,68,disaster_keyword_2,weight_decay,0.07066834854042711,"In Progress Or Failed"
163,68,disaster_keyword_2,batch_size,1,"In Progress Or Failed"
163,68,disaster_keyword_2,dropout_rate,0.44077551442797924,"In Progress Or Failed"
163,68,disaster_keyword_2,learning_rate,0.000006266944587835224,"In Progress Or Failed"
163,68,disaster_keyword_2,lr_scheduler_type,1,"In Progress Or Failed"
163,68,disaster_keyword_2,num_epochs,9,"In Progress Or Failed"
163,68,disaster_keyword_2,weight_decay,0.06702008780793729,"In Progress Or Failed"
165,68,disaster_keyword_2,batch_size,1,"In Progress Or Failed"
165,68,disaster_keyword_2,dropout_rate,0.4271263228571238,"In Progress Or Failed"
165,68,disaster_keyword_2,learning_rate,0.000005501519302350636,"In Progress Or Failed"
165,68,disaster_keyword_2,lr_scheduler_type,1,"In Progress Or Failed"
165,68,disaster_keyword_2,num_epochs,9,"In Progress Or Failed"
165,68,disaster_keyword_2,weight_decay,0.06539817180508231,"In Progress Or Failed"
166,68,disaster_keyword_2,batch_size,1,"In Progress Or Failed"
166,68,disaster_keyword_2,dropout_rate,0.4305193653817152,"In Progress Or Failed"
166,68,disaster_keyword_2,learning_rate,0.000006318377802072861,"In Progress Or Failed"
166,68,disaster_keyword_2,lr_scheduler_type,1,"In Progress Or Failed"
166,68,disaster_keyword_2,num_epochs,7,"In Progress Or Failed"
166,68,disaster_keyword_2,weight_decay,0.06830105969459913,"In Progress Or Failed"
139,78,disaster_keyword_3,batch_size,1,0.2851890756302521
139,78,disaster_keyword_3,dropout_rate,0.2512929041736618,0.2851890756302521
139,78,disaster_keyword_3,learning_rate,0.00009551334455698078,0.2851890756302521
139,78,disaster_keyword_3,lr_scheduler_type,3,0.2851890756302521
139,78,disaster_keyword_3,num_epochs,4,0.2851890756302521
139,78,disaster_keyword_3,weight_decay,0.015776653999282988,0.2851890756302521
144,78,disaster_keyword_3,batch_size,0,"In Progress Or Failed"
144,78,disaster_keyword_3,dropout_rate,0.4809779649727919,"In Progress Or Failed"
144,78,disaster_keyword_3,learning_rate,0.000001175988604719292,"In Progress Or Failed"
144,78,disaster_keyword_3,lr_scheduler_type,0,"In Progress Or Failed"
144,78,disaster_keyword_3,num_epochs,7,"In Progress Or Failed"
144,78,disaster_keyword_3,weight_decay,0.049930242151293436,"In Progress Or Failed"
151,80,disaster_keyword_4,batch_size,1,"In Progress Or Failed"
151,80,disaster_keyword_4,dropout_rate,0.1941337716752564,"In Progress Or Failed"
151,80,disaster_keyword_4,learning_rate,0.0000015790842541454539,"In Progress Or Failed"
151,80,disaster_keyword_4,lr_scheduler_type,1,"In Progress Or Failed"
151,80,disaster_keyword_4,num_epochs,7,"In Progress Or Failed"
151,80,disaster_keyword_4,weight_decay,0.07187802940523419,"In Progress Or Failed"
152,80,disaster_keyword_4,batch_size,2,0.4427531943770965
152,80,disaster_keyword_4,dropout_rate,0.23577059567264805,0.4427531943770965
152,80,disaster_keyword_4,learning_rate,0.00007212410417588082,0.4427531943770965
152,80,disaster_keyword_4,lr_scheduler_type,3,0.4427531943770965
152,80,disaster_keyword_4,num_epochs,8,0.4427531943770965
152,80,disaster_keyword_4,weight_decay,0.011580490324900517,0.4427531943770965
154,80,disaster_keyword_4,batch_size,0,0.47162031895052287
154,80,disaster_keyword_4,dropout_rate,0.14890088774911683,0.47162031895052287
154,80,disaster_keyword_4,learning_rate,0.000017962169374524834,0.47162031895052287
154,80,disaster_keyword_4,lr_scheduler_type,2,0.47162031895052287
154,80,disaster_keyword_4,num_epochs,5,0.47162031895052287
154,80,disaster_keyword_4,weight_decay,0.025766860357762558,0.47162031895052287
160,80,disaster_keyword_4,batch_size,0,"In Progress Or Failed"
160,80,disaster_keyword_4,dropout_rate,0.40465827973436685,"In Progress Or Failed"
160,80,disaster_keyword_4,learning_rate,0.000014597079167377438,"In Progress Or Failed"
160,80,disaster_keyword_4,lr_scheduler_type,3,"In Progress Or Failed"
160,80,disaster_keyword_4,num_epochs,4,"In Progress Or Failed"
160,80,disaster_keyword_4,weight_decay,0.05149993544152988,"In Progress Or Failed"
164,82,disaster_keyword_5,batch_size,2,0.7863707542419434
164,82,disaster_keyword_5,dropout_rate,0.4127993317062264,0.7863707542419434
164,82,disaster_keyword_5,learning_rate,0.000013319847237734497,0.7863707542419434
164,82,disaster_keyword_5,lr_scheduler_type,3,0.7863707542419434
164,82,disaster_keyword_5,num_epochs,2,0.7863707542419434
164,82,disaster_keyword_5,weight_decay,0.0987693951867427,0.7863707542419434
167,82,disaster_keyword_5,batch_size,2,"In Progress Or Failed"
167,82,disaster_keyword_5,dropout_rate,0.36923675216948415,"In Progress Or Failed"
167,82,disaster_keyword_5,learning_rate,0.00005331080071315598,"In Progress Or Failed"
167,82,disaster_keyword_5,lr_scheduler_type,3,"In Progress Or Failed"
167,82,disaster_keyword_5,num_epochs,2,"In Progress Or Failed"
167,82,disaster_keyword_5,weight_decay,0.03267621499669476,"In Progress Or Failed"
168,83,disaster_keyword_6,batch_size,1,0.8217580318450928
168,83,disaster_keyword_6,dropout_rate,0.2816781337509201,0.8217580318450928
168,83,disaster_keyword_6,learning_rate,0.000010410486533283468,0.8217580318450928
168,83,disaster_keyword_6,lr_scheduler_type,1,0.8217580318450928
168,83,disaster_keyword_6,num_epochs,4,0.8217580318450928
168,83,disaster_keyword_6,weight_decay,0.043733061847408994,0.8217580318450928
169,83,disaster_keyword_6,batch_size,1,0.778190940618515
169,83,disaster_keyword_6,dropout_rate,0.262849547430847,0.778190940618515
169,83,disaster_keyword_6,learning_rate,0.0000013209622006843853,0.778190940618515
169,83,disaster_keyword_6,lr_scheduler_type,3,0.778190940618515
169,83,disaster_keyword_6,num_epochs,6,0.778190940618515
169,83,disaster_keyword_6,weight_decay,0.07446843248396753,0.778190940618515
170,83,disaster_keyword_6,batch_size,1,0.7807420194149017
170,83,disaster_keyword_6,dropout_rate,0.38795188080285536,0.7807420194149017
170,83,disaster_keyword_6,learning_rate,0.0000013273505792430495,0.7807420194149017
170,83,disaster_keyword_6,lr_scheduler_type,0,0.7807420194149017
170,83,disaster_keyword_6,num_epochs,9,0.7807420194149017
170,83,disaster_keyword_6,weight_decay,0.07478589279791246,0.7807420194149017
171,83,disaster_keyword_6,batch_size,2,0.686549186706543
171,83,disaster_keyword_6,dropout_rate,0.47989092872579386,0.686549186706543
171,83,disaster_keyword_6,learning_rate,0.0000014259720444926981,0.686549186706543
171,83,disaster_keyword_6,lr_scheduler_type,2,0.686549186706543
171,83,disaster_keyword_6,num_epochs,6,0.686549186706543
171,83,disaster_keyword_6,weight_decay,0.055219806713002764,0.686549186706543
172,83,disaster_keyword_6,batch_size,0,0.8226610422134399
172,83,disaster_keyword_6,dropout_rate,0.33008216800187484,0.8226610422134399
172,83,disaster_keyword_6,learning_rate,0.000010279678882913196,0.8226610422134399
172,83,disaster_keyword_6,lr_scheduler_type,2,0.8226610422134399
172,83,disaster_keyword_6,num_epochs,7,0.8226610422134399
172,83,disaster_keyword_6,weight_decay,0.021631720966132806,0.8226610422134399
173,83,disaster_keyword_6,batch_size,0,"In Progress Or Failed"
173,83,disaster_keyword_6,dropout_rate,0.275069378744793,"In Progress Or Failed"
173,83,disaster_keyword_6,learning_rate,0.0000016628907534914233,"In Progress Or Failed"
173,83,disaster_keyword_6,lr_scheduler_type,2,"In Progress Or Failed"
173,83,disaster_keyword_6,num_epochs,9,"In Progress Or Failed"
173,83,disaster_keyword_6,weight_decay,0.09429262671806765,"In Progress Or Failed"
174,83,disaster_keyword_6,batch_size,2,"In Progress Or Failed"
174,83,disaster_keyword_6,dropout_rate,0.42362935015188696,"In Progress Or Failed"
174,83,disaster_keyword_6,learning_rate,0.0000036995459920182018,"In Progress Or Failed"
174,83,disaster_keyword_6,lr_scheduler_type,0,"In Progress Or Failed"
174,83,disaster_keyword_6,num_epochs,6,"In Progress Or Failed"
174,83,disaster_keyword_6,weight_decay,0.03592882071395675,"In Progress Or Failed"
175,83,disaster_keyword_6,batch_size,0,"In Progress Or Failed"
175,83,disaster_keyword_6,dropout_rate,0.2174046621491899,"In Progress Or Failed"
175,83,disaster_keyword_6,learning_rate,0.00003247337104599421,"In Progress Or Failed"
175,83,disaster_keyword_6,lr_scheduler_type,1,"In Progress Or Failed"
175,83,disaster_keyword_6,num_epochs,8,"In Progress Or Failed"
175,83,disaster_keyword_6,weight_decay,0.06905657698543793,"In Progress Or Failed"
176,83,disaster_keyword_6,batch_size,0,"In Progress Or Failed"
176,83,disaster_keyword_6,dropout_rate,0.4237487738460345,"In Progress Or Failed"
176,83,disaster_keyword_6,learning_rate,0.000010141173693649038,"In Progress Or Failed"
176,83,disaster_keyword_6,lr_scheduler_type,2,"In Progress Or Failed"
176,83,disaster_keyword_6,num_epochs,8,"In Progress Or Failed"
176,83,disaster_keyword_6,weight_decay,0.0841699685774646,"In Progress Or Failed"
177,83,disaster_keyword_6,batch_size,2,0.8133833706378937
177,83,disaster_keyword_6,dropout_rate,0.18637837510390265,0.8133833706378937
177,83,disaster_keyword_6,learning_rate,0.000002951958095195716,0.8133833706378937
177,83,disaster_keyword_6,lr_scheduler_type,2,0.8133833706378937
177,83,disaster_keyword_6,num_epochs,7,0.8133833706378937
177,83,disaster_keyword_6,weight_decay,0.06249693498625447,0.8133833706378937
178,83,disaster_keyword_6,batch_size,2,0.7700904607772827
178,83,disaster_keyword_6,dropout_rate,0.3304520912611848,0.7700904607772827
178,83,disaster_keyword_6,learning_rate,0.00004956058338143537,0.7700904607772827
178,83,disaster_keyword_6,lr_scheduler_type,3,0.7700904607772827
178,83,disaster_keyword_6,num_epochs,6,0.7700904607772827
